Variable / Field Name,Form Name,Section Header,Field Type,Field Label,Choices Calculations OR Slider Labels,Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation,Type,VisitID,VisitIDNum
cheese,product_use,Food Consumption,radio,Cheese,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
cheesefat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[cheese]='1',,,,,,,Human Subject Data,,
icecream,product_use,Food Consumption,radio,Ice Cream,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
icecreamfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[icecream]='1',,,,,,,Human Subject Data,,
meat,product_use,Food Consumption,radio,Meats,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
meatfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[meat]='1',,,,,,,Human Subject Data,,
chick,product_use,Food Consumption,radio,Chicken,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
chickfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[chick]='1',,,,,,,Human Subject Data,,
fish,product_use,Food Consumption,radio,Fish,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
fishfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[fish]='1',,,,,,,Human Subject Data,,
coldcuts,product_use,Food Consumption,radio,Cold Cuts,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
coldcutsfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[coldcuts]='1',,,,,,,Human Subject Data,,
hotdog,product_use,Food Consumption,radio,Hot Dogs,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
hotdogfat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[hotdog]='1',,,,,,,Human Subject Data,,
sausage,product_use,Food Consumption,radio,Sausages,"1, Yes | 0, No",,,,,,,,,,,,,Human Subject Data,,
sausagefat,product_use,Food Consumption,radio,Fat Content,"1, Regular Fat | 2, Low Fat | 3, No Fat",,,,,,[sausage]='1',,,,,,,Human Subject Data,,
status_participant,status_participante,Unlabelled,radio,participant status,"1, Pregnancy in Progress | 0, Pregnancy Complete | 2, Non Participant | 3, Withdrawal",,,,,,,,,,,,,Human Subject Data,,
status_delivery,status_participante,Unlabelled,radio,delivery status,"1, Live Birth | 3, Early Pregnancy Loss (< 20 WGA) | 4, Still Birth (> 20 WGA) | 6, Pending Delivery Confirmation",,,,,,[status_participant] = '0',,,,,,,Human Subject Data,,
status_livebirth,status_participante,Unlabelled,radio,Term pregnancy,"1, Full Term | 2, Preterm Birth (< 37 WGA)",,,,,,[status_delivery] = '1',,,,,,,Human Subject Data,,
razon_status,status_participante,Unlabelled,text,Reason withdrawal:,,,,,,,[status_participant] = '3',,,,,,,Human Subject Data,,
fecha_status,status_participante,Unlabelled,text,Date of change status:,,,date_mdy,,,,[status_participant] <> '2',,,,,,,Human Subject Data,,
ppdate,postpartum_data_abstraction,Unlabelled,text,Date:,,MM-DD-YYYY,date_mdy,,,,,,,,,,,Human Subject Data,,
ppinterviewer,postpartum_data_abstraction,Unlabelled,radio,Data Abstractor:,"1, Camille Rivera | 2, Liza Anzalota | 3, Janisse Cabrera | 4, Abigail Figueroa | 5, Another Interviewer",,,,,,,,,,,,,Human Subject Data,,
ppotherinterviwer,postpartum_data_abstraction,Unlabelled,text,Name of Interviewer?,,35 Characters,,,,,[ppinterviewer]='5',,,,,,,Human Subject Data,,
pphospital_id,postpartum_data_abstraction,Unlabelled,radio,Site ID,"1, Manati Medical Center | 2, Cayetano Coll y Toste | 3, University District Hospital | 4, Doctor's Hospital | 5, Other (Specify)",,,,,,,,,,,,,Human Subject Data,,
ppothrhospital_id,postpartum_data_abstraction,Unlabelled,text,Specify Other Hospital ID,,,,,,,[pphospital_id] = '5',,,,,,,Human Subject Data,,
pprecord_number,postpartum_data_abstraction,Unlabelled,text,Hospital Medical Record Number (MR#),,,integer,,,,,,,,,,,Human Subject Data,,
ppadmission_date,postpartum_data_abstraction,Unlabelled,text,Date of Admission for Delivery:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
ppdischarge_date,postpartum_data_abstraction,MATERNAL INFORMATION,text,Date of Discharge:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
admission_diagnosis,postpartum_data_abstraction,MATERNAL INFORMATION,text,Admission Diagnosis:,,,,,,,,,,,,,,Human Subject Data,,
admission_diagnosis_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_1,postpartum_data_abstraction,MATERNAL INFORMATION,text,Final Diagnosis,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_1_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_2,postpartum_data_abstraction,MATERNAL INFORMATION,text,Final Diagnosis,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_2_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_3,postpartum_data_abstraction,MATERNAL INFORMATION,text,Final Diagnosis,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_3_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_4,postpartum_data_abstraction,MATERNAL INFORMATION,text,Final Diagnosis,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_4_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_5,postpartum_data_abstraction,MATERNAL INFORMATION,text,Final Diagnosis,,,,,,,,,,,,,,Human Subject Data,,
ppfinal_diagnosis_5_icd,postpartum_data_abstraction,MATERNAL INFORMATION,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_1,postpartum_data_abstraction,COMPLICATIONS:,text,Complications:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_1_icd,postpartum_data_abstraction,COMPLICATIONS:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_2,postpartum_data_abstraction,COMPLICATIONS:,text,Complications:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_2_icd,postpartum_data_abstraction,COMPLICATIONS:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_3,postpartum_data_abstraction,COMPLICATIONS:,text,Complications:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_3_icd,postpartum_data_abstraction,COMPLICATIONS:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_4,postpartum_data_abstraction,COMPLICATIONS:,text,Complications:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_4_icd,postpartum_data_abstraction,COMPLICATIONS:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_5,postpartum_data_abstraction,COMPLICATIONS:,text,Complications:,,,,,,,,,,,,,,Human Subject Data,,
ppcomplications_5_icd,postpartum_data_abstraction,COMPLICATIONS:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_1,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,Operations or Procedures:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_1_icd,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_2,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,Operations or Procedures:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_2_icd,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_3,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,Operations or Procedures:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_3_icd,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_4,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,Operations or Procedures:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_4_icd,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_5,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,Operations or Procedures:,,,,,,,,,,,,,,Human Subject Data,,
ppoperations_5_icd,postpartum_data_abstraction,OPERATIONS/PROCEDURES:,text,ICD Code:,,,,,,,,,,,,,,Human Subject Data,,
ppdatelabonset,postpartum_data_abstraction,TYPE OF LABOR,text,Date of Labor Onset:,,MM-DD-YYYY,date_mdy,,,,,,,,,,,Human Subject Data,,
pptimelabonset,postpartum_data_abstraction,TYPE OF LABOR,text,Time: of Labor Onset,,Military Time (hh:mm) (1:00pm = 13:00),time,12:01:00 AM,11:59:00 PM,,,,,,,,,Human Subject Data,,
pptypelabor,postpartum_data_abstraction,TYPE OF LABOR,radio,Type of Labor:,"1, Spontaneous | 2, Induction | 3, Preterm Labor",,,,,,,,,,,,,Human Subject Data,,
ppaugmneed,postpartum_data_abstraction,SPONTANEOUS,radio,Augmentation of labor administered:,"0, No | 1, Yes",,,,,,[pptypelabor] = '1',,,,,,,Human Subject Data,,
ppinduct,postpartum_data_abstraction,INDUCTION,radio,Indication for Induction:,"1, Post-date > = 41 weeks | 2, Medical Condition (Ex. Diabetes, Hypertension, etc.) | 3, Obstetrical Condition (Ex. Gestational Diabetes, Preeclampsia, Eclampsia, Etc.) | 4, Other (specify)",,,,,,[pptypelabor]='2',,,,,,,Human Subject Data,,
ppmedcondt,postpartum_data_abstraction,INDUCTION,text,Specify Medical Condition:,,,,,,,[ppinduct]='2',,,,,,,Human Subject Data,,
ppobstcondt,postpartum_data_abstraction,INDUCTION,text,Specify Obstetrical Condition:,,,,,,,[ppinduct]='3',,,,,,,Human Subject Data,,
ppothercondt,postpartum_data_abstraction,INDUCTION,text,Specify Other Condition:,,,,,,,[ppinduct]='4',,,,,,,Human Subject Data,,
ppmeduse,postpartum_data_abstraction,INDUCTION,radio,Medication used for induction:,"0, No | 1, Yes","If Yes, Specify.",,,,,[pptypelabor]='2',,,,,,,Human Subject Data,,
ppmed1,postpartum_data_abstraction,INDUCTION,text,Specify medication used:,,,,,,,[ppmeduse]='1',,,,,,,Human Subject Data,,
pppretlabw,postpartum_data_abstraction,PRETERM LABOR,text,Weeks of pregnancy when diagnosed:,,Weeks,,,,,[pptypelabor] = '3',,,,,,,Human Subject Data,,
pppretlabd,postpartum_data_abstraction,PRETERM LABOR,text,Days of pregnancy when diagnosed:,,Days,,,,,[pptypelabor] = '3',,,,,,,Human Subject Data,,
pphospital,postpartum_data_abstraction,PRETERM LABOR,radio,Hospitalization needed:,"0, No | 1, Yes",,,,,,[pptypelabor]='3',,,,,,,Human Subject Data,,
ppmedicat,postpartum_data_abstraction,PRETERM LABOR,radio,Medication used for Preterm Labor:,"0, No | 1, Yes",,,,,,[pptypelabor]='3',,,,,,,Human Subject Data,,
ppmedusept,postpartum_data_abstraction,PRETERM LABOR,notes,Specify medication used:,,150 characters,,,,,[ppmedicat]='1',,,,,,,Human Subject Data,,
ppmethdpretlbr,postpartum_data_abstraction,PRETERM LABOR,checkbox,Method used for Preterm Labor (all that apply):,"1, Progress in cervical dilation by vaginal exam. | 2, Regular UC's by monitor. | 3, Fetal fibronectin test. | 4, Cervical length by sonogram.",,,,,,[pptypelabor]='3',,,,,,,Human Subject Data,,
pphistphys_exam_date,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Date of History and Physical Examination:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
pphistphy_exam_time,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,History and Physical Examination Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,,Human Subject Data,,
ppchief_complaint,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,Chief Complaint:,,,,,,,,,,,,,,Human Subject Data,,
pphistory_present_illness,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,History of Present Illness:,,,,,,,,,,,,,,Human Subject Data,,
pphistphys_bp_syst,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Blood Pressure Systolic,,mmHg,integer,80,160,,,,,,,,,Human Subject Data,,
pphistphys_bp_diast,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Blood Pressure Diastolic,,mmHg,integer,40,120,,,,,,,,,Human Subject Data,,
pphistphysc_pulse,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Heart Rate (HR),,bpm,integer,40,200,,,,,,,,,Human Subject Data,,
pphistphysc_resp,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Respiratory Rate (RR):,,B/M,,,,,,,,,,,,Human Subject Data,,
pphistphysc_matlwghtlb,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,text,Current Weight (Lbs.):,,Lbs,,,,,,,,,,,,Human Subject Data,,
pphistphysc_genitalia,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,Genitalia:,,,,,,,,,,,,,,Human Subject Data,,
pphistphysc_extremities,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,Extremities:,,,,,,,,,,,,,,Human Subject Data,,
ppdiagnosis_physicalexam,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,Diagnosis:,,,,,,,,,,,,,,Human Subject Data,,
pptreatmt_physicalexam,postpartum_data_abstraction,HISTORY AND PHISYCAL EXAMINATION,notes,Treatment:,,,,,,,,,,,,,,Human Subject Data,,
ppmembranes,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,radio,Membranes:,"1, SROM | 2, AROM | 3, PROM | 4, PrePROM",,,,,,,,,,,,,Human Subject Data,,
ppmembranes_date,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,text,Date Membrane Rupture:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
ppmembranes_time,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,text,Time Membrane Rupture:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,,Human Subject Data,,
ppmembexpln_date,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,text,Placental/Membrane Expulsion:,,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
ppmembexpln_time,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,text,Placental/Membrane Expulsion:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,,Human Subject Data,,
ppexpulsionmbs,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,checkbox,Placental/Membranes Expulsion:,"1, Manual | 2, Complete | 3, Incomplete",,,,,,,,,,,,,Human Subject Data,,
pppvsadmdate,postpartum_data_abstraction,LABOR AND DELIVERY MEMBRANES,text,On Admission (Date),,(MM/DD/YYYY),date_mdy,,,,,,,,,,,Human Subject Data,,
pppvsadmtime,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,On Admission (Time),,(MM/DD/YYYY),time,,,,,,,,,,,Human Subject Data,,
ppbpadmnsyst,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P On Admission (Systolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
ppbpadmndiast,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P On Admission (Diastolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
pppulseadmn,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Pulse:,,,,,,,,,,,,,,Human Subject Data,,
pptempadm,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Temperature:,,Centigrades with Decimal Point,,,,,,,,,,,,Human Subject Data,,
ppbrthadm,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Respiration:,,,,,,,,,,,,,,Human Subject Data,,
pppart_time,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Postpartum (Time),,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,,Human Subject Data,,
ppbppartumsyst,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P Postpartum (Systolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
ppbppartum_diast,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P Postpartum (Diastolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
pppostpart,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Pulse:,,,,,,,,,,,,,,Human Subject Data,,
pptempppartum,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Temperature:,,Centigrades with Decimal Point,,,,,,,,,,,,Human Subject Data,,
ppbrthppartum,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Respiration:,,,,,,,,,,,,,,Human Subject Data,,
ppdischg_time,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,At Discharge (Time),,Military Time (hh:mm) (1:00pm = 13:00),time,,,,,,,,,,,Human Subject Data,,
ppbpdschrgsyst,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P At Discharge (Systolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
ppbpdischrgdiast,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,B/P At Discharge (Diastolic):,,mmHg,,,,,,,,,,,,Human Subject Data,,
pppdischrg,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Pulse:,,,,,,,,,,,,,,Human Subject Data,,
pptempdischrg,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Temperature:,,Centigrades with Decimal Point,,,,,,,,,,,,Human Subject Data,,
ppbrthdischrg,postpartum_data_abstraction,VITAL SIGNS CHART DURING LABOR,text,Respiration:,,,,,,,,,,,,,,Human Subject Data,,
pplabor,postpartum_data_abstraction,LABOR,radio,Labor:,"1, Yes | 0, No | 999, Not Reported",,,,,,,,,,,,,Human Subject Data,,
pplabor_date1,postpartum_data_abstraction,LABOR,text,Labor Date:,,,date_mdy,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_time1,postpartum_data_abstraction,LABOR,text,Labor Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpsyst1,postpartum_data_abstraction,LABOR,text,Blood Pressure (Systolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpdiast1,postpartum_data_abstraction,LABOR,text,Blood Pressure (Diastolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_fht1,postpartum_data_abstraction,LABOR,text,FHT:,,(Beats/min),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_dilat1,postpartum_data_abstraction,LABOR,text,Dilation:,,(cms),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_effacmt1,postpartum_data_abstraction,LABOR,text,Effacement:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_present1,postpartum_data_abstraction,LABOR,text,Presentation:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_station1,postpartum_data_abstraction,LABOR,text,Station,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_membns1,postpartum_data_abstraction,LABOR,text,Membranes:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_contrctns1,postpartum_data_abstraction,LABOR,text,Contractions:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_medictn1,postpartum_data_abstraction,LABOR,text,Medications:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_date2,postpartum_data_abstraction,LABOR,text,Labor Date:,,,date_mdy,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_time2,postpartum_data_abstraction,LABOR,text,Labor Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpsyst2,postpartum_data_abstraction,LABOR,text,Blood Pressure (Systolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpdiast2,postpartum_data_abstraction,LABOR,text,Blood Pressure (Diastolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_fht2,postpartum_data_abstraction,LABOR,text,FHT:,,(Beats/min),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_dilat2,postpartum_data_abstraction,LABOR,text,Dilation:,,(cms),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_effacmt2,postpartum_data_abstraction,LABOR,text,Effacement:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_present2,postpartum_data_abstraction,LABOR,text,Presentation:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_station2,postpartum_data_abstraction,LABOR,text,Station,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_membns2,postpartum_data_abstraction,LABOR,text,Membranes:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_contrctns2,postpartum_data_abstraction,LABOR,text,Contractions:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_medictn2,postpartum_data_abstraction,LABOR,text,Medications:,,,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_date3,postpartum_data_abstraction,LABOR,text,Labor Date:,,,date_mdy,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_time3,postpartum_data_abstraction,LABOR,text,Labor Time:,,Military Time (hh:mm) (1:00pm = 13:00),time,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpsyst3,postpartum_data_abstraction,LABOR,text,Blood Pressure (Systolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplaborbpdiast3,postpartum_data_abstraction,LABOR,text,Blood Pressure (Diastolic),,mmHg,,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_fht3,postpartum_data_abstraction,LABOR,text,FHT:,,(Beats/min),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
pplabor_dilat3,postpartum_data_abstraction,LABOR,text,Dilation:,,(cms),,,,,[pplabor] = '1',,,,,,,Human Subject Data,,
